t,MV,PV,DV
2.680000000000000000e+02,3.000000000000000000e+01,5.925000000000000000e+01,5.000000000000000000e+01
2.690000000000000000e+02,3.000000000000000000e+01,5.921999999999999886e+01,5.000000000000000000e+01
2.700000000000000000e+02,3.000000000000000000e+01,5.914999999999999858e+01,5.000000000000000000e+01
2.710000000000000000e+02,3.000000000000000000e+01,5.902000000000000313e+01,5.000000000000000000e+01
2.720000000000000000e+02,3.000000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01
2.730000000000000000e+02,3.000000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01
2.740000000000000000e+02,3.000000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01
2.750000000000000000e+02,3.000000000000000000e+01,5.870000000000000284e+01,5.000000000000000000e+01
2.760000000000000000e+02,3.000000000000000000e+01,5.867000000000000171e+01,5.000000000000000000e+01
2.770000000000000000e+02,3.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01
2.780000000000000000e+02,3.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01
2.790000000000000000e+02,3.000000000000000000e+01,5.840999999999999659e+01,5.000000000000000000e+01
2.800000000000000000e+02,3.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01
2.810000000000000000e+02,3.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01
2.820000000000000000e+02,3.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01
2.830000000000000000e+02,3.000000000000000000e+01,5.825000000000000000e+01,5.000000000000000000e+01
2.840000000000000000e+02,3.000000000000000000e+01,5.809000000000000341e+01,5.000000000000000000e+01
2.850000000000000000e+02,3.000000000000000000e+01,5.796000000000000085e+01,5.000000000000000000e+01
2.860000000000000000e+02,3.000000000000000000e+01,5.796000000000000085e+01,5.000000000000000000e+01
2.870000000000000000e+02,3.000000000000000000e+01,5.785999999999999943e+01,5.000000000000000000e+01
2.880000000000000000e+02,3.000000000000000000e+01,5.777000000000000313e+01,5.000000000000000000e+01
2.890000000000000000e+02,3.000000000000000000e+01,5.764000000000000057e+01,5.000000000000000000e+01
